TimeStamp, X, Y, Z
8/14/2020 0:14,0.042,0.03,1.016
8/14/2020 0:14,0.044,0.04,1.013
8/14/2020 0:14,0.042,0.034,1.01
8/14/2020 0:14,0.041,0.032,1.01
8/14/2020 0:14,0.041,0.035,1.011
8/14/2020 0:14,0.039,0.036,1.01
8/14/2020 0:14,0.036,0.035,1.016
8/14/2020 0:14,0.044,0.033,1.014
8/14/2020 0:14,0.044,0.035,1.017
8/14/2020 0:14,0.043,0.034,1.014
8/14/2020 0:14,0.038,0.037,1.019
8/14/2020 0:14,0.046,0.037,1.008
8/14/2020 0:14,0.04,0.036,1.011
8/14/2020 0:14,0.037,0.035,1.011
8/14/2020 0:14,0.041,0.033,1.013
8/14/2020 0:14,0.045,0.032,1.017
8/14/2020 0:14,0.039,0.034,1.015
8/14/2020 0:14,0.04,0.034,1.014
8/14/2020 0:14,0.042,0.037,1.011
8/14/2020 0:14,0.041,0.037,1.008
8/14/2020 0:14,0.037,0.036,1.013
8/14/2020 0:14,0.043,0.035,1.014
8/14/2020 0:14,0.044,0.037,1.018
8/14/2020 0:14,0.042,0.037,1.011
8/14/2020 0:15,0.045,0.039,1.011
8/14/2020 0:15,0.048,0.039,1.015
8/14/2020 0:15,0.046,0.039,1.012
8/14/2020 0:15,0.042,0.033,1.011
8/14/2020 0:15,0.042,0.034,1.009
8/14/2020 0:15,0.044,0.034,1.015
8/14/2020 0:15,0.042,0.035,1.01
8/14/2020 0:15,0.043,0.038,1.011
8/14/2020 0:15,0.041,0.037,1.009
8/14/2020 0:15,0.041,0.04,1.011
8/14/2020 0:15,0.043,0.039,1.017
8/14/2020 0:15,0.044,0.038,1.013
8/14/2020 0:15,0.038,0.033,1.017
8/14/2020 0:15,0.041,0.039,1.013
8/14/2020 0:15,0.042,0.039,1.011
8/14/2020 0:15,0.039,0.043,1.009
8/14/2020 0:15,0.041,0.033,1.016
8/14/2020 0:15,0.043,0.037,1.015
8/14/2020 0:15,0.044,0.036,1.01
8/14/2020 0:15,0.043,0.035,1.01
8/14/2020 0:15,0.039,0.043,1.011
8/14/2020 0:15,0.043,0.034,1.01
8/14/2020 0:15,0.042,0.035,1.016
8/14/2020 0:15,0.034,0.036,1.01
8/14/2020 0:15,0.044,0.036,1.005
8/14/2020 0:15,0.042,0.035,1.014
8/14/2020 0:15,0.042,0.035,1.012
8/14/2020 0:15,0.041,0.03,1.011
8/14/2020 0:15,0.04,0.033,1.015
8/14/2020 0:15,0.04,0.038,1.019
8/14/2020 0:15,0.039,0.04,1.016
8/14/2020 0:15,0.043,0.034,1.011
8/14/2020 0:15,0.047,0.037,1.014
8/14/2020 0:15,0.046,0.034,1.01
8/14/2020 0:15,0.042,0.034,1.01
8/14/2020 0:15,0.042,0.033,1.008
8/14/2020 0:15,0.038,0.035,1.015
8/14/2020 0:15,0.044,0.031,1.011
8/14/2020 0:15,0.039,0.034,1.016
8/14/2020 0:15,0.037,0.038,1.014
8/14/2020 0:15,0.036,0.035,1.011
8/14/2020 0:15,0.041,0.035,1.01
8/14/2020 0:15,0.039,0.034,1.015
8/14/2020 0:15,0.043,0.035,1.018
8/14/2020 0:15,0.042,0.031,1.017
8/14/2020 0:15,0.037,0.034,1.012
8/14/2020 0:15,0.041,0.034,1.013
8/14/2020 0:15,0.041,0.036,1.016
8/14/2020 0:15,0.044,0.037,1.016
8/14/2020 0:15,0.036,0.033,1.008
8/14/2020 0:15,0.044,0.032,1.012
8/14/2020 0:15,0.04,0.035,1.012
8/14/2020 0:15,0.042,0.033,1.018
8/14/2020 0:15,0.038,0.036,1.013
8/14/2020 0:15,0.042,0.037,1.013
8/14/2020 0:15,0.039,0.03,1.01
8/14/2020 0:15,0.041,0.034,1.015
8/14/2020 0:15,0.043,0.035,1.007
8/14/2020 0:15,0.039,0.033,1.012
8/14/2020 0:15,0.038,0.036,1.013
8/14/2020 0:15,0.04,0.035,1.01
8/14/2020 0:15,0.044,0.028,1.014
8/14/2020 0:15,0.034,0.039,1.009
8/14/2020 0:15,0.045,0.033,1.012
8/14/2020 0:15,0.046,0.032,1.017
8/14/2020 0:15,0.042,0.035,1.015
8/14/2020 0:15,0.043,0.031,1.016
8/14/2020 0:15,0.045,0.034,1.018
8/14/2020 0:15,0.034,0.032,1.008
8/14/2020 0:15,0.04,0.035,1.007
8/14/2020 0:15,0.039,0.03,1.011
8/14/2020 0:15,0.042,0.033,1.013
8/14/2020 0:15,0.04,0.036,1.011
8/14/2020 0:15,0.038,0.032,1.011
8/14/2020 0:15,0.039,0.034,1.013
8/14/2020 0:15,0.04,0.037,1.012
8/14/2020 0:15,0.045,0.037,1.012
8/14/2020 0:15,0.041,0.04,1.014
8/14/2020 0:15,0.038,0.036,1.017
8/14/2020 0:15,0.044,0.037,1.011
8/14/2020 0:15,0.043,0.034,1.015
8/14/2020 0:15,0.041,0.033,1.015
8/14/2020 0:15,0.042,0.04,1.013
8/14/2020 0:15,0.045,0.035,1.013
8/14/2020 0:15,0.041,0.033,1.011
8/14/2020 0:15,0.043,0.034,1.013
8/14/2020 0:15,0.043,0.03,1.005
8/14/2020 0:15,0.036,0.032,1.012
8/14/2020 0:15,0.042,0.032,1.012
8/14/2020 0:15,0.042,0.033,1.01
8/14/2020 0:15,0.038,0.036,1.013
8/14/2020 0:15,0.044,0.035,1.009
8/14/2020 0:15,0.045,0.039,1.017
8/14/2020 0:15,0.04,0.038,1.011
8/14/2020 0:15,0.042,0.034,1.017
8/14/2020 0:15,0.038,0.036,1.011
8/14/2020 0:15,0.045,0.034,1.01
8/14/2020 0:15,0.042,0.036,1.011
8/14/2020 0:15,0.045,0.034,1.009
8/14/2020 0:15,0.04,0.039,1.01
8/14/2020 0:15,0.045,0.033,1.011
8/14/2020 0:15,0.044,0.039,1.006
8/14/2020 0:15,0.045,0.035,1.01
8/14/2020 0:15,0.041,0.037,1.013
8/14/2020 0:15,0.038,0.031,1.012
8/14/2020 0:15,0.044,0.04,1.008
8/14/2020 0:15,0.044,0.031,1.014
8/14/2020 0:15,0.039,0.036,1.016
8/14/2020 0:15,0.041,0.035,1.006
8/14/2020 0:15,0.044,0.036,1.013
8/14/2020 0:15,0.044,0.033,1.01
8/14/2020 0:15,0.038,0.035,1.011
8/14/2020 0:15,0.046,0.033,1.009
8/14/2020 0:15,0.037,0.037,1.014
8/14/2020 0:15,0.04,0.038,1.01
8/14/2020 0:15,0.043,0.035,1.01
8/14/2020 0:15,0.044,0.038,1.008
8/14/2020 0:15,0.044,0.033,1.011
8/14/2020 0:15,0.039,0.031,1.011
8/14/2020 0:15,0.039,0.04,1.009
8/14/2020 0:15,0.038,0.033,1.011
8/14/2020 0:15,0.035,0.032,1.014
8/14/2020 0:15,0.04,0.03,1.011
8/14/2020 0:15,0.041,0.036,1.011
8/14/2020 0:15,0.039,0.037,1.014
8/14/2020 0:15,0.043,0.036,1.01
8/14/2020 0:15,0.042,0.033,1.014
8/14/2020 0:15,0.038,0.038,1.014
8/14/2020 0:15,0.037,0.038,1.016
8/14/2020 0:15,0.041,0.034,1.011
8/14/2020 0:15,0.038,0.03,1.014
8/14/2020 0:15,0.035,0.034,1.016
8/14/2020 0:15,0.037,0.033,1.005
8/14/2020 0:15,0.044,0.036,1.019
8/14/2020 0:15,0.039,0.036,1.017
8/14/2020 0:15,0.041,0.035,1.013
8/14/2020 0:15,0.042,0.033,1.011
8/14/2020 0:15,0.044,0.037,1.007
8/14/2020 0:15,0.034,0.038,1.012
8/14/2020 0:15,0.038,0.032,1.014
8/14/2020 0:15,0.046,0.034,1.012
8/14/2020 0:15,0.038,0.035,1.01
8/14/2020 0:15,0.043,0.034,1.014
8/14/2020 0:15,0.042,0.034,1.013
8/14/2020 0:15,0.037,0.039,1.006
8/14/2020 0:15,0.042,0.036,1.014
8/14/2020 0:15,0.044,0.035,1.011
8/14/2020 0:15,0.039,0.035,1.016
8/14/2020 0:15,0.039,0.032,1.014
8/14/2020 0:15,0.043,0.036,1.013
8/14/2020 0:15,0.043,0.031,1.01
8/14/2020 0:15,0.04,0.031,1.018
8/14/2020 0:16,0.038,0.033,1.014
8/14/2020 0:16,0.038,0.035,1.014
8/14/2020 0:16,0.038,0.04,1.013
8/14/2020 0:16,0.041,0.038,1.017
8/14/2020 0:16,0.04,0.035,1.008
8/14/2020 0:16,0.043,0.034,1.015
8/14/2020 0:16,0.04,0.036,1.011
8/14/2020 0:16,0.039,0.037,1.017
8/14/2020 0:16,0.043,0.032,1.011
8/14/2020 0:16,0.036,0.035,1.009
8/14/2020 0:16,0.043,0.041,1.018
8/14/2020 0:16,0.04,0.029,1.013
8/14/2020 0:16,0.046,0.037,1.018
8/14/2020 0:16,0.045,0.039,1.014
8/14/2020 0:16,0.039,0.038,1.02
8/14/2020 0:16,0.043,0.033,1.009
8/14/2020 0:16,0.044,0.036,1.016
8/14/2020 0:16,0.038,0.031,1.017
8/14/2020 0:16,0.038,0.035,1.008
8/14/2020 0:16,0.045,0.032,1.016
8/14/2020 0:16,0.037,0.034,1.012
8/14/2020 0:16,0.043,0.031,1.013
8/14/2020 0:16,0.04,0.034,1.011
8/14/2020 0:16,0.043,0.034,1.019
8/14/2020 0:16,0.043,0.039,1.014
8/14/2020 0:16,0.045,0.036,1.013
8/14/2020 0:16,0.041,0.033,1.011
8/14/2020 0:16,0.043,0.031,1.01
8/14/2020 0:16,0.039,0.034,1.008
8/14/2020 0:16,0.034,0.033,1.014
8/14/2020 0:16,0.045,0.035,1.02
8/14/2020 0:16,0.042,0.036,1.016
8/14/2020 0:16,0.038,0.037,1.016
8/14/2020 0:16,0.042,0.038,1.011
8/14/2020 0:16,0.04,0.032,1.012
8/14/2020 0:16,0.041,0.033,1.014
8/14/2020 0:16,0.045,0.034,1.009
8/14/2020 0:16,0.04,0.036,1.01
8/14/2020 0:16,0.043,0.035,1.012
8/14/2020 0:16,0.038,0.034,1.014
8/14/2020 0:16,0.043,0.037,1.013
8/14/2020 0:16,0.043,0.035,1.011
8/14/2020 0:16,0.038,0.032,1.016
8/14/2020 0:16,0.042,0.03,1.014
8/14/2020 0:16,0.045,0.036,1.018
8/14/2020 0:16,0.041,0.034,1.013
8/14/2020 0:16,0.04,0.036,1.015
8/14/2020 0:16,0.038,0.035,1.015
8/14/2020 0:16,0.04,0.04,1.015
8/14/2020 0:16,0.04,0.035,1.012
8/14/2020 0:16,0.042,0.036,1.01
8/14/2020 0:16,0.039,0.035,1.011
8/14/2020 0:16,0.044,0.032,1.016
8/14/2020 0:16,0.045,0.032,1.016
8/14/2020 0:16,0.043,0.038,1.013
8/14/2020 0:16,0.043,0.04,1.012
8/14/2020 0:16,0.035,0.034,1.01
8/14/2020 0:16,0.043,0.033,1.014
8/14/2020 0:16,0.041,0.037,1.015
8/14/2020 0:16,0.045,0.039,1.011
8/14/2020 0:16,0.044,0.037,1.014
8/14/2020 0:16,0.039,0.034,1.015
8/14/2020 0:16,0.038,0.031,1.011
8/14/2020 0:16,0.043,0.033,1.011
8/14/2020 0:16,0.043,0.036,1.009
8/14/2020 0:16,0.039,0.036,1.013
8/14/2020 0:16,0.036,0.034,1.013
8/14/2020 0:16,0.042,0.037,1.008
8/14/2020 0:16,0.042,0.033,1.01
8/14/2020 0:16,0.039,0.036,1.016
8/14/2020 0:16,0.04,0.031,1.01
8/14/2020 0:16,0.04,0.036,1.012
8/14/2020 0:16,0.041,0.034,1.012
8/14/2020 0:16,0.039,0.035,1.013
8/14/2020 0:16,0.039,0.027,1.01
8/14/2020 0:16,0.038,0.038,1.01
8/14/2020 0:16,0.04,0.032,1.009
8/14/2020 0:16,0.04,0.031,1.015
8/14/2020 0:16,0.04,0.034,1.01
8/14/2020 0:16,0.039,0.034,1.012
8/14/2020 0:16,0.044,0.036,1.016
8/14/2020 0:16,0.045,0.035,1.012
8/14/2020 0:16,0.039,0.033,1.012
8/14/2020 0:16,0.04,0.036,1.009
8/14/2020 0:16,0.042,0.038,1.017
8/14/2020 0:16,0.036,0.032,1.014
8/14/2020 0:16,0.043,0.036,1.008
8/14/2020 0:16,0.038,0.041,1.017
8/14/2020 0:16,0.043,0.038,1.012
8/14/2020 0:16,0.038,0.035,1.012
8/14/2020 0:16,0.04,0.04,1.005
8/14/2020 0:16,0.04,0.035,1.014
8/14/2020 0:16,0.042,0.033,1.012
8/14/2020 0:16,0.04,0.038,1.006
8/14/2020 0:16,0.042,0.036,1.015
8/14/2020 0:16,0.038,0.036,1.007
8/14/2020 0:16,0.044,0.034,1.013
8/14/2020 0:16,0.045,0.034,1.011
8/14/2020 0:16,0.042,0.033,1.014
8/14/2020 0:16,0.044,0.031,1.018
8/14/2020 0:16,0.042,0.034,1.014
8/14/2020 0:16,0.036,0.031,1.012
8/14/2020 0:16,0.038,0.033,1.008
8/14/2020 0:16,0.037,0.038,1.009
8/14/2020 0:16,0.04,0.037,1.013
8/14/2020 0:16,0.042,0.031,1.009
8/14/2020 0:16,0.039,0.04,1.008
8/14/2020 0:16,0.046,0.034,1.009
8/14/2020 0:16,0.042,0.036,1.013
8/14/2020 0:16,0.037,0.038,1.013
8/14/2020 0:16,0.039,0.036,1.009
8/14/2020 0:16,0.038,0.037,1.012
8/14/2020 0:16,0.04,0.036,1.016
8/14/2020 0:16,0.037,0.031,1.011
8/14/2020 0:16,0.042,0.029,1.008
8/14/2020 0:16,0.038,0.035,1.013
8/14/2020 0:16,0.04,0.033,1.013
8/14/2020 0:16,0.04,0.037,1.007
8/14/2020 0:16,0.041,0.037,1.01
8/14/2020 0:16,0.042,0.032,1.013
8/14/2020 0:16,0.043,0.037,1.008
8/14/2020 0:16,0.042,0.033,1.016
8/14/2020 0:16,0.045,0.034,1.013
8/14/2020 0:16,0.043,0.038,1.011
8/14/2020 0:16,0.042,0.035,1.009
8/14/2020 0:16,0.04,0.034,1.008
8/14/2020 0:16,0.039,0.034,1.015
8/14/2020 0:16,0.042,0.036,1.015
8/14/2020 0:16,0.036,0.034,1.012
8/14/2020 0:16,0.04,0.031,1.012
8/14/2020 0:16,0.04,0.036,1.009
8/14/2020 0:16,0.041,0.034,1.01
8/14/2020 0:16,0.045,0.031,1.011
8/14/2020 0:16,0.04,0.033,1.012
8/14/2020 0:16,0.038,0.038,1.01
8/14/2020 0:16,0.04,0.037,1.015
8/14/2020 0:16,0.042,0.033,1.016
8/14/2020 0:16,0.042,0.029,1.011
8/14/2020 0:16,0.039,0.039,1.012
8/14/2020 0:16,0.043,0.033,1.006
8/14/2020 0:16,0.041,0.041,1.015
8/14/2020 0:16,0.042,0.033,1.016
8/14/2020 0:16,0.042,0.04,1.014
8/14/2020 0:16,0.041,0.034,1.016
8/14/2020 0:16,0.036,0.037,1.016
8/14/2020 0:16,0.034,0.036,1.014
8/14/2020 0:16,0.044,0.036,1.014
8/14/2020 0:16,0.04,0.036,1.009
8/14/2020 0:16,0.043,0.034,1.007
8/14/2020 0:16,0.037,0.033,1.014
8/14/2020 0:17,0.041,0.039,1.012
8/14/2020 0:17,0.035,0.037,1.015
8/14/2020 0:17,0.038,0.037,1.012
8/14/2020 0:17,0.044,0.038,1.012
8/14/2020 0:17,0.038,0.035,1.014
8/14/2020 0:17,0.04,0.031,1.014
8/14/2020 0:17,0.036,0.03,1.011
8/14/2020 0:17,0.041,0.034,1.012
8/14/2020 0:17,0.04,0.037,1.019
8/14/2020 0:17,0.037,0.038,1.01
8/14/2020 0:17,0.034,0.038,1.011
8/14/2020 0:17,0.037,0.034,1.012
8/14/2020 0:17,0.038,0.037,1.021
8/14/2020 0:17,0.043,0.036,1.009
8/14/2020 0:17,0.041,0.035,1.014
8/14/2020 0:17,0.04,0.035,1.011
8/14/2020 0:17,0.039,0.035,1.016
8/14/2020 0:17,0.039,0.033,1.012
8/14/2020 0:17,0.041,0.037,1.012
8/14/2020 0:17,0.044,0.034,1.016
8/14/2020 0:17,0.039,0.037,1.013
8/14/2020 0:17,0.041,0.036,1.012
8/14/2020 0:17,0.034,0.034,1.006
8/14/2020 0:17,0.043,0.036,1.009
8/14/2020 0:17,0.041,0.034,1.016
8/14/2020 0:17,0.037,0.037,1.008
8/14/2020 0:17,0.039,0.035,1.006
8/14/2020 0:17,0.039,0.033,1.011
8/14/2020 0:17,0.041,0.037,1.005
8/14/2020 0:17,0.035,0.035,1.01
8/14/2020 0:17,0.042,0.035,1.019
8/14/2020 0:17,0.034,0.035,1.016
8/14/2020 0:17,0.04,0.038,1.013
8/14/2020 0:17,0.042,0.039,1.01
8/14/2020 0:17,0.046,0.033,1.015
8/14/2020 0:17,0.042,0.036,1.016
8/14/2020 0:17,0.034,0.036,1.013
8/14/2020 0:17,0.038,0.04,1.012
8/14/2020 0:17,0.043,0.032,1.017
8/14/2020 0:17,0.045,0.036,1.012
8/14/2020 0:17,0.045,0.034,1.013
8/14/2020 0:17,0.041,0.032,1.011
8/14/2020 0:17,0.044,0.037,1.007
8/14/2020 0:17,0.044,0.037,1.015
8/14/2020 0:17,0.036,0.034,1.015
8/14/2020 0:17,0.037,0.033,1.009
8/14/2020 0:17,0.041,0.035,1.008
8/14/2020 0:17,0.042,0.034,1.017
8/14/2020 0:17,0.043,0.037,1.013
8/14/2020 0:17,0.045,0.038,1.01
8/14/2020 0:17,0.035,0.034,1.016
8/14/2020 0:17,0.04,0.04,1.009
8/14/2020 0:17,0.047,0.034,1.012
8/14/2020 0:17,0.041,0.032,1.01
8/14/2020 0:17,0.041,0.037,1.013
8/14/2020 0:17,0.037,0.033,1.013
8/14/2020 0:17,0.037,0.034,1.014
8/14/2020 0:17,0.038,0.033,1.012
8/14/2020 0:17,0.037,0.032,1.016
8/14/2020 0:17,0.037,0.036,1.014
8/14/2020 0:17,0.042,0.035,1.009
8/14/2020 0:17,0.042,0.037,1.007
8/14/2020 0:17,0.044,0.032,1.015
8/14/2020 0:17,0.044,0.036,1.014
8/14/2020 0:17,0.04,0.036,1.015
8/14/2020 0:17,0.043,0.034,1.016
8/14/2020 0:17,0.042,0.036,1.017
8/14/2020 0:17,0.041,0.029,1.012
8/14/2020 0:17,0.04,0.037,1.011
8/14/2020 0:17,0.041,0.036,1.011
8/14/2020 0:17,0.042,0.03,1.013
8/14/2020 0:17,0.037,0.036,1.01
8/14/2020 0:17,0.044,0.034,1.014
8/14/2020 0:17,0.039,0.029,1.01
8/14/2020 0:17,0.042,0.035,1.01
8/14/2020 0:17,0.038,0.029,1.014
8/14/2020 0:17,0.041,0.035,1.011
8/14/2020 0:17,0.041,0.036,1.015
8/14/2020 0:17,0.041,0.038,1.009
8/14/2020 0:17,0.043,0.028,1.017
8/14/2020 0:17,0.039,0.034,1.013
8/14/2020 0:17,0.037,0.037,1.017
8/14/2020 0:17,0.038,0.033,1.018
8/14/2020 0:17,0.045,0.04,1.008
8/14/2020 0:17,0.037,0.035,1.009
8/14/2020 0:17,0.042,0.035,1.01
8/14/2020 0:17,0.041,0.038,1.009
8/14/2020 0:17,0.039,0.034,1.011
8/14/2020 0:17,0.037,0.036,1.013
8/14/2020 0:17,0.04,0.032,1.013
8/14/2020 0:17,0.041,0.038,1.014
8/14/2020 0:17,0.039,0.038,1.014
8/14/2020 0:17,0.038,0.038,1.013
8/14/2020 0:17,0.042,0.034,1.013
8/14/2020 0:17,0.041,0.034,1.015
8/14/2020 0:17,0.039,0.037,1.015
8/14/2020 0:17,0.04,0.039,1.008
8/14/2020 0:17,0.045,0.036,1.008
8/14/2020 0:17,0.041,0.035,1.018
8/14/2020 0:17,0.041,0.037,1.014
8/14/2020 0:17,0.041,0.036,1.015
8/14/2020 0:17,0.04,0.035,1.012
8/14/2020 0:17,0.042,0.037,1.012
8/14/2020 0:17,0.039,0.035,1.011
8/14/2020 0:17,0.045,0.038,1.021
8/14/2020 0:17,0.034,0.033,1.01
8/14/2020 0:17,0.045,0.029,1.013
8/14/2020 0:17,0.041,0.033,1.012
8/14/2020 0:17,0.042,0.035,1.018
8/14/2020 0:17,0.041,0.034,1.016
8/14/2020 0:17,0.04,0.037,1.014
8/14/2020 0:17,0.04,0.034,1.012
8/14/2020 0:17,0.041,0.034,1.014
8/14/2020 0:17,0.044,0.035,1.007
8/14/2020 0:17,0.038,0.035,1.012
8/14/2020 0:17,0.047,0.035,1.012
8/14/2020 0:17,0.039,0.035,1.01
8/14/2020 0:17,0.04,0.035,1.015
8/14/2020 0:17,0.036,0.035,1.007
8/14/2020 0:17,0.036,0.033,1.013
8/14/2020 0:17,0.036,0.034,1.012
8/14/2020 0:17,0.038,0.034,1.014
8/14/2020 0:17,0.041,0.036,1.014
8/14/2020 0:17,0.043,0.034,1.02
8/14/2020 0:17,0.04,0.035,1.012
8/14/2020 0:17,0.042,0.038,1.01
8/14/2020 0:17,0.041,0.034,1.015
8/14/2020 0:17,0.038,0.037,1.01
8/14/2020 0:17,0.038,0.037,1.016
8/14/2020 0:17,0.039,0.037,1.01
8/14/2020 0:17,0.042,0.031,1.016
8/14/2020 0:17,0.038,0.035,1.013
8/14/2020 0:17,0.044,0.036,1.01
8/14/2020 0:17,0.041,0.035,1.013
8/14/2020 0:17,0.043,0.039,1.012
8/14/2020 0:17,0.042,0.032,1.017
8/14/2020 0:17,0.038,0.039,1.009
8/14/2020 0:17,0.038,0.034,1.016
8/14/2020 0:17,0.038,0.036,1.018
8/14/2020 0:17,0.041,0.033,1.009
8/14/2020 0:17,0.038,0.03,1.012
8/14/2020 0:17,0.037,0.034,1.013
8/14/2020 0:17,0.042,0.036,1.015
8/14/2020 0:17,0.042,0.034,1.014
8/14/2020 0:17,0.042,0.037,1.012
8/14/2020 0:17,0.038,0.039,1.008
8/14/2020 0:17,0.042,0.036,1.016
8/14/2020 0:17,0.039,0.035,1.013
8/14/2020 0:17,0.039,0.032,1.015
8/14/2020 0:17,0.038,0.033,1.012
8/14/2020 0:18,0.039,0.034,1.012
8/14/2020 0:18,0.042,0.036,1.012
8/14/2020 0:18,0.044,0.035,1.011
8/14/2020 0:18,0.036,0.035,1.016
8/14/2020 0:18,0.041,0.039,1.014
8/14/2020 0:18,0.038,0.034,1.014
8/14/2020 0:18,0.039,0.037,1.013
8/14/2020 0:18,0.043,0.029,1.017
8/14/2020 0:18,0.044,0.037,1.012
8/14/2020 0:18,0.038,0.038,1.019
8/14/2020 0:18,0.039,0.033,1.012
8/14/2020 0:18,0.039,0.037,1.018
8/14/2020 0:18,0.037,0.036,1.014
8/14/2020 0:18,0.041,0.031,1.013
8/14/2020 0:18,0.045,0.032,1.017
8/14/2020 0:18,0.043,0.033,1.015
8/14/2020 0:18,0.037,0.04,1.014
8/14/2020 0:18,0.043,0.033,1.011
8/14/2020 0:18,0.04,0.037,1.01
8/14/2020 0:18,0.043,0.035,1.015
8/14/2020 0:18,0.041,0.034,1.012
8/14/2020 0:18,0.045,0.037,1.012
8/14/2020 0:18,0.044,0.034,1.015
8/14/2020 0:18,0.038,0.036,1.014
8/14/2020 0:18,0.041,0.036,1.016
8/14/2020 0:18,0.042,0.039,1.013
8/14/2020 0:18,0.04,0.035,1.013
8/14/2020 0:18,0.041,0.037,1.008
8/14/2020 0:18,0.038,0.031,1.012
8/14/2020 0:18,0.037,0.036,1.012
8/14/2020 0:18,0.042,0.034,1.017
8/14/2020 0:18,0.044,0.038,1.01
8/14/2020 0:18,0.039,0.037,1.01
8/14/2020 0:18,0.044,0.035,1.009
8/14/2020 0:18,0.038,0.033,1.004
8/14/2020 0:18,0.031,0.036,1.011
8/14/2020 0:18,0.038,0.034,1.014
8/14/2020 0:18,0.047,0.034,1.014
8/14/2020 0:18,0.042,0.038,1.019
8/14/2020 0:18,0.039,0.039,1.01
8/14/2020 0:18,0.04,0.036,1.009
8/14/2020 0:18,0.037,0.033,1.015
8/14/2020 0:18,0.044,0.041,1.012
8/14/2020 0:18,0.038,0.037,1.013
8/14/2020 0:18,0.04,0.035,1.018
8/14/2020 0:18,0.046,0.035,1.015
8/14/2020 0:18,0.036,0.033,1.011
8/14/2020 0:18,0.037,0.032,1.01
8/14/2020 0:18,0.042,0.031,1.011
8/14/2020 0:18,0.041,0.035,1.009
8/14/2020 0:18,0.037,0.038,1.012
8/14/2020 0:18,0.041,0.034,1.018
8/14/2020 0:18,0.046,0.035,1.014
8/14/2020 0:18,0.044,0.036,1.007
8/14/2020 0:18,0.041,0.035,1.012
8/14/2020 0:18,0.036,0.034,1.014
8/14/2020 0:18,0.036,0.038,1.009
8/14/2020 0:18,0.042,0.028,1.011
8/14/2020 0:18,0.037,0.033,1.01
8/14/2020 0:18,0.037,0.034,1.011
8/14/2020 0:18,0.039,0.038,1.01
8/14/2020 0:18,0.039,0.037,1.013
8/14/2020 0:18,0.04,0.039,1.018
8/14/2020 0:18,0.035,0.038,1.01
8/14/2020 0:18,0.041,0.035,1.012
8/14/2020 0:18,0.04,0.036,1.011
8/14/2020 0:18,0.033,0.039,1.021
8/14/2020 0:18,0.036,0.036,1.016
8/14/2020 0:18,0.039,0.033,1.016
8/14/2020 0:18,0.039,0.032,1.01
8/14/2020 0:18,0.037,0.035,1.01
8/14/2020 0:18,0.041,0.035,1.013
8/14/2020 0:18,0.037,0.038,1.016
8/14/2020 0:18,0.039,0.032,1.009
8/14/2020 0:18,0.042,0.033,1.011
8/14/2020 0:18,0.044,0.035,1.014
8/14/2020 0:18,0.042,0.035,1.014
8/14/2020 0:18,0.04,0.037,1.011
8/14/2020 0:18,0.038,0.036,1.014
8/14/2020 0:18,0.042,0.032,1.007
8/14/2020 0:18,0.038,0.037,1.017
8/14/2020 0:18,0.043,0.034,1.016
8/14/2020 0:18,0.039,0.037,1.011
8/14/2020 0:18,0.041,0.033,1.011
8/14/2020 0:18,0.038,0.036,1.014
8/14/2020 0:18,0.037,0.038,1.013
8/14/2020 0:18,0.042,0.036,1.015
8/14/2020 0:18,0.042,0.038,1.016
8/14/2020 0:18,0.041,0.038,1.014
8/14/2020 0:18,0.043,0.035,1.009
8/14/2020 0:18,0.04,0.032,1.01
8/14/2020 0:18,0.043,0.039,1.01
8/14/2020 0:18,0.036,0.033,1.009
8/14/2020 0:18,0.041,0.037,1.014
8/14/2020 0:18,0.038,0.037,1.012
8/14/2020 0:18,0.039,0.035,1.014
8/14/2020 0:18,0.037,0.038,1.007
8/14/2020 0:18,0.04,0.033,1.009
8/14/2020 0:18,0.043,0.035,1.012
8/14/2020 0:18,0.042,0.037,1.009
8/14/2020 0:18,0.04,0.034,1.012
8/14/2020 0:18,0.041,0.036,1.013
8/14/2020 0:18,0.036,0.031,1.018
8/14/2020 0:18,0.038,0.035,1.011
8/14/2020 0:18,0.045,0.035,1.018
8/14/2020 0:18,0.034,0.03,1.015
8/14/2020 0:18,0.039,0.038,1.018
8/14/2020 0:18,0.041,0.034,1.007
8/14/2020 0:18,0.039,0.035,1.013
8/14/2020 0:18,0.041,0.033,1.013
8/14/2020 0:18,0.046,0.033,1.012
8/14/2020 0:18,0.039,0.037,1.014
8/14/2020 0:18,0.04,0.032,1.018
8/14/2020 0:18,0.04,0.032,1.017
8/14/2020 0:18,0.043,0.038,1.011
8/14/2020 0:18,0.045,0.029,1.014
8/14/2020 0:18,0.041,0.036,1.011
8/14/2020 0:18,0.042,0.037,1.01
8/14/2020 0:18,0.035,0.032,1.014
8/14/2020 0:18,0.044,0.033,1.016
8/14/2020 0:18,0.042,0.031,1.011
8/14/2020 0:18,0.035,0.035,1.011
8/14/2020 0:18,0.042,0.035,1.012
8/14/2020 0:18,0.042,0.037,1.008
8/14/2020 0:18,0.047,0.034,1.014
8/14/2020 0:18,0.039,0.034,1.013
8/14/2020 0:18,0.039,0.03,1.013
8/14/2020 0:18,0.041,0.031,1.013
8/14/2020 0:18,0.042,0.039,1.014
8/14/2020 0:18,0.041,0.036,1.015
8/14/2020 0:18,0.037,0.035,1.01
8/14/2020 0:18,0.044,0.035,1.012
